iter	Passed	Remaining
1156	79471	126591
1157	79531	126508
1158	79590	126423
1159	79651	126343
1160	79711	126261
1161	79770	126176
1162	79827	126090
1163	79885	126005
1164	79946	125924
1165	80009	125847
1166	80071	125767
1167	80130	125683
1168	80192	125605
1169	80251	125520
1170	80324	125459
1171	80388	125384
1172	80449	125304
1173	80509	125221
1174	80567	125136
1175	80624	125050
1176	80683	124967
1177	80744	124886
1178	80804	124805
1179	80864	124723
1180	80924	124641
1181	80984	124559
1182	81044	124479
1183	81105	124398
1184	81167	124319
1185	81226	124236
1186	81288	124157
1187	81352	124083
1188	81413	124003
1189	81476	123927
1190	81540	123851
1191	81604	123775
1192	81781	123871
1193	81918	123906
1194	82013	123877
1195	82085	123813
1196	82146	123734
1197	82213	123663
1198	82282	123594
1199	82350	123526
1200	82412	123447
1201	82502	123410
1202	82581	123358
1203	82650	123289
1204	82732	123240
1205	82801	123173
1206	82866	123098
1207	82934	123028
1208	83002	122959
1209	83066	122883
1210	83133	122812
1211	83197	122736
1212	83263	122663
1213	83328	122590
1214	83391	122513
1215	83458	122443
1216	83524	122369
1217	83591	122298
1218	83658	122227
1219	83723	122153
1220	83790	122082
1221	83859	122014
1222	83928	121947
1223	83996	121876
1224	84059	121800
1225	84123	121725
1226	84188	121651
1227	84257	121583
1228	84344	121541
1229	84409	121467
1230	84480	121402
1231	84550	121335
1232	84627	121278
1233	84694	121208
1234	84761	121136
1235	84830	121068
1236	84925	121038
1237	84994	120970
1238	85061	120898
1239	85132	120833
1240	85198	120761
1241	85266	120690
1242	85334	120621
1243	85404	120555
1244	85484	120502
1245	85550	120430
1246	85617	120359
1247	85690	120295
1248	85758	120225
1249	85826	120157
1250	85893	120086
1251	85960	120014
1252	86026	119943
1253	86101	119882
1254	86169	119813
1255	86236	119742
1256	86300	119667
1257	86374	119605
1258	86443	119538
1259	86510	119466
1260	86580	119399
1261	86644	119324
1262	86709	119251
1263	86781	119186
1264	86847	119115
1265	86914	119044
1266	86979	118970
1267	87045	118897
1268	87111	118825
1269	87176	118752
1270	87240	118677
1271	87305	118603
1272	87371	118531
1273	87437	118459
1274	87499	118382
1275	87561	118304
1276	87622	118224
1277	87686	118150
1278	87743	118066
1279	87802	117984
1280	87862	117904
1281	87924	117826
1282	87999	117766
1283	88059	117687
1284	88119	117606
1285	88189	117540
1286	88256	117470
1287	88321	117395
1288	88388	117325
1289	88452	117250
1290	88518	117178
1291	88585	117108
1292	88652	117038
1293	88719	116966
1294	88782	116891
1295	88846	116816
1296	88904	116734
1297	88967	116657
1298	89025	116576
1299	89085	116495
1300	89148	116420
1301	89208	116340
1302	89266	116258
1303	89329	116183
1304	89391	116106
1305	89450	116024
1306	89521	115959
1307	89581	115880
1308	89642	115801
1309	89704	115725
1310	89767	115649
1311	89827	115570
1312	89889	115493
1313	89950	115415
1314	90012	115339
1315	90073	115260
1316	90133	115182
1317	90196	115106
1318	90256	115027
1319	90318	114950
1320	90380	114874
1321	90444	114800
1322	90505	114721
1323	90565	114642
1324	90626	114566
1325	90686	114486
1326	90755	114419
1327	90814	114339
1328	90875	114260
1329	90935	114181
1330	90999	114108
1331	91057	114026
1332	91116	113947
1333	91176	113868
1334	91235	113788
1335	91294	113708
1336	91354	113628
1337	91416	113553
1338	91479	113478
1339	91541	113401
1340	91598	113319
1341	91658	113241
1342	91719	113163
1343	91779	113085
1344	91839	113007
1345	91902	112931
1346	91963	112855
1347	92027	112781
1348	92090	112706
1349	92154	112633
1350	92215	112555
1351	92275	112477
1352	92476	112570
1353	92630	112606
1354	92718	112562
1355	92804	112515
1356	92883	112459
1357	92978	112422
1358	93052	112360
1359	93117	112289
1360	93190	112225
1361	93253	112150
1362	93325	112085
1363	93406	112032
1364	93484	111975
1365	93548	111901
1366	93626	111844
1367	93688	111768
1368	93750	111692
1369	93811	111615
1370	93873	111538
1371	93932	111459
1372	93994	111382
1373	94058	111309
1374	94123	111237
1375	94185	111160
1376	94260	111100
1377	94325	111027
1378	94387	110951
1379	94450	110877
1380	94520	110809
1381	94582	110734
1382	94644	110657
1383	94704	110580
1384	94763	110500
1385	94830	110429
1386	94894	110356
1387	94959	110284
1388	95019	110206
1389	95081	110130
1390	95142	110053
1391	95203	109976
1392	95262	109897
1393	95323	109820
1394	95387	109747
1395	95480	109706
1396	95541	109630
1397	95602	109552
1398	95660	109472
1399	95721	109395
1400	95782	109318
1401	95842	109241
1402	95916	109179
1403	95978	109104
1404	96044	109033
1405	96123	108976
1406	96190	108906
1407	96251	108829
1408	96320	108761
1409	96390	108695
1410	96458	108626
1411	96521	108552
1412	96584	108478
1413	96904	108691
1414	97054	108714
1415	97135	108659
1416	97207	108595
1417	97281	108532
1418	97357	108472
1419	97427	108404
1420	97488	108328
1421	97548	108249
1422	97608	108172
1423	97669	108094
1424	97728	108015
1425	97788	107937
1426	97852	107863
1427	97932	107808
1428	97992	107730
1429	98055	107655
1430	98117	107579
1431	98176	107500
1432	98236	107422
1433	98294	107342
1434	98352	107263
1435	98456	107232
1436	98520	107158
1437	98584	107085
1438	98653	107017
1439	98717	106943
1440	98785	106875
1441	98855	106807
1442	98925	106740
1443	98986	106664
1444	99050	106591
1445	99112	106515
1446	99144	106407
1447	99203	106328
1448	99262	106250
1449	99330	106180
1450	99389	106102
1451	99450	106025
1452	99511	105949
1453	99569	105869
1454	99631	105794
1455	99706	105733
1456	99766	105654
1457	99828	105579
1458	99887	105501
1459	99948	105425
1460	100009	105348
1461	100070	105272
